Label,Date and Time,Document,Source,Scale,Scale Units,Scale Factor,Count,Length,Angle
Ruler 44,2021-07-09T10:48:18-04:00,RG.M.SS2018.NR.081.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,0.597934,180
Ruler 45,2021-07-09T10:48:22-04:00,RG.M.SS2018.NR.081.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,0.480966,0
Ruler 46,2021-07-09T10:48:24-04:00,RG.M.SS2018.NR.081.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,1.159127,180
Ruler 47,2021-07-09T10:48:28-04:00,RG.M.SS2018.NR.081.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,0.811767,0
Ruler 48,2021-07-09T10:48:31-04:00,RG.M.SS2018.NR.081.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,3.049794,0
Ruler 49,2021-07-09T10:48:35-04:00,RG.M.SS2018.NR.081.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,5.822989,0
Ruler 50,2021-07-09T10:51:59-04:00,RG.M.SS2018.NR.080.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,0.606671,180
Ruler 51,2021-07-09T10:52:02-04:00,RG.M.SS2018.NR.080.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,0.500486,0
Ruler 52,2021-07-09T10:52:05-04:00,RG.M.SS2018.NR.080.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,1.123183,180
Ruler 53,2021-07-09T10:52:08-04:00,RG.M.SS2018.NR.080.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,0.75762,0
Ruler 54,2021-07-09T10:52:11-04:00,RG.M.SS2018.NR.080.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,2.987959,0
Ruler 55,2021-07-09T10:52:15-04:00,RG.M.SS2018.NR.080.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,5.617714,0
Ruler 56,2021-07-09T10:54:39-04:00,RG.M.SS2018.NR.079.psdc,Ruler Tool,Custom (130 pixel(s) = 1.0000 millimeter),millimeter,130,1,0.715123,180
Ruler 57,2021-07-09T10:54:42-04:00,RG.M.SS2018.NR.079.psdc,Ruler Tool,Custom (130 pixel(s) = 1.0000 millimeter),millimeter,130,1,0.707154,0
Ruler 58,2021-07-09T10:54:45-04:00,RG.M.SS2018.NR.079.psdc,Ruler Tool,Custom (130 pixel(s) = 1.0000 millimeter),millimeter,130,1,0.787358,180
Ruler 59,2021-07-09T10:54:48-04:00,RG.M.SS2018.NR.079.psdc,Ruler Tool,Custom (130 pixel(s) = 1.0000 millimeter),millimeter,130,1,0.519448,0
Ruler 60,2021-07-09T10:54:52-04:00,RG.M.SS2018.NR.079.psdc,Ruler Tool,Custom (130 pixel(s) = 1.0000 millimeter),millimeter,130,1,2.729083,0
Ruler 61,2021-07-09T10:54:56-04:00,RG.M.SS2018.NR.079.psdc,Ruler Tool,Custom (130 pixel(s) = 1.0000 millimeter),millimeter,130,1,4.992199,0
Ruler 62,2021-07-09T10:56:55-04:00,RG.M.SS2018.NR.078.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.473782,180
Ruler 63,2021-07-09T10:56:58-04:00,RG.M.SS2018.NR.078.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.541887,0
Ruler 64,2021-07-09T10:57:01-04:00,RG.M.SS2018.NR.078.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.794272,180
Ruler 65,2021-07-09T10:57:05-04:00,RG.M.SS2018.NR.078.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.724323,0
Ruler 66,2021-07-09T10:57:09-04:00,RG.M.SS2018.NR.078.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,2.534264,0
Ruler 67,2021-07-09T10:57:13-04:00,RG.M.SS2018.NR.078.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,5.078595,0
Ruler 68,2021-07-09T10:59:23-04:00,RG.M.SS2018.NR.077.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.699904,180
Ruler 69,2021-07-09T10:59:28-04:00,RG.M.SS2018.NR.077.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.667945,0
Ruler 70,2021-07-09T10:59:31-04:00,RG.M.SS2018.NR.077.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.899133,180
Ruler 71,2021-07-09T10:59:35-04:00,RG.M.SS2018.NR.077.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.574028,0
Ruler 72,2021-07-09T10:59:38-04:00,RG.M.SS2018.NR.077.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,2.841011,0
Ruler 73,2021-07-09T10:59:41-04:00,RG.M.SS2018.NR.077.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,5.313012,0
Ruler 74,2021-07-09T11:09:18-04:00,RG.M.SS2018.NR.076.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,0.53624,180
Ruler 75,2021-07-09T11:09:21-04:00,RG.M.SS2018.NR.076.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,0.762025,0
Ruler 76,2021-07-09T11:09:24-04:00,RG.M.SS2018.NR.076.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,0.952531,180
Ruler 77,2021-07-09T11:09:27-04:00,RG.M.SS2018.NR.076.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,0.770471,0
Ruler 78,2021-07-09T11:09:31-04:00,RG.M.SS2018.NR.076.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,3.021266,0
Ruler 79,2021-07-09T11:09:35-04:00,RG.M.SS2018.NR.076.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,5.833434,0
Ruler 1,2021-08-06T13:46:25-04:00,RG.M.SS2018.NR.074.psdc,Ruler Tool,Custom (180 pixel(s) = 1.0000 millimeter),millimeter,180,1,0.734375,0
Ruler 2,2021-08-06T13:46:29-04:00,RG.M.SS2018.NR.074.psdc,Ruler Tool,Custom (180 pixel(s) = 1.0000 millimeter),millimeter,180,1,0.881667,180
Ruler 3,2021-08-06T13:46:34-04:00,RG.M.SS2018.NR.074.psdc,Ruler Tool,Custom (180 pixel(s) = 1.0000 millimeter),millimeter,180,1,1.616042,180
Ruler 4,2021-08-06T13:46:37-04:00,RG.M.SS2018.NR.074.psdc,Ruler Tool,Custom (180 pixel(s) = 1.0000 millimeter),millimeter,180,1,3.229653,180
Ruler 5,2021-08-06T13:50:48-04:00,RG.M.SS2018.NR.073.psdc,Ruler Tool,Custom (194 pixel(s) = 1.0000 millimeter),millimeter,194,1,0.607444,0
Ruler 6,2021-08-06T13:50:52-04:00,RG.M.SS2018.NR.073.psdc,Ruler Tool,Custom (194 pixel(s) = 1.0000 millimeter),millimeter,194,1,0.976749,180
Ruler 7,2021-08-06T13:50:56-04:00,RG.M.SS2018.NR.073.psdc,Ruler Tool,Custom (194 pixel(s) = 1.0000 millimeter),millimeter,194,1,1.584192,180
Ruler 8,2021-08-06T13:51:08-04:00,RG.M.SS2018.NR.073.psdc,Ruler Tool,Custom (194 pixel(s) = 1.0000 millimeter),millimeter,194,1,3.099764,180
Ruler 9,2021-08-06T13:54-04:00,RG.M.SS2018.NR.072.psdc,Ruler Tool,Custom (178 pixel(s) = 1.0000 millimeter),millimeter,178,1,0.488694,180
Ruler 10,2021-08-06T13:54:05-04:00,RG.M.SS2018.NR.072.psdc,Ruler Tool,Custom (178 pixel(s) = 1.0000 millimeter),millimeter,178,1,0.529963,0
Ruler 11,2021-08-06T13:54:11-04:00,RG.M.SS2018.NR.072.psdc,Ruler Tool,Custom (178 pixel(s) = 1.0000 millimeter),millimeter,178,1,0.634831,180
Ruler 12,2021-08-06T13:54:15-04:00,RG.M.SS2018.NR.072.psdc,Ruler Tool,Custom (178 pixel(s) = 1.0000 millimeter),millimeter,178,1,1.653488,180
Ruler 13,2021-08-06T13:54:20-04:00,RG.M.SS2018.NR.072.psdc,Ruler Tool,Custom (178 pixel(s) = 1.0000 millimeter),millimeter,178,1,3.398759,180
Ruler 14,2021-08-06T14:14:55-04:00,RG.M.SS2018.NR.071.psdc,Ruler Tool,Custom (191 pixel(s) = 1.0000 millimeter),millimeter,191,1,0.497382,180
Ruler 15,2021-08-06T14:15-04:00,RG.M.SS2018.NR.071.psdc,Ruler Tool,Custom (191 pixel(s) = 1.0000 millimeter),millimeter,191,1,1.074607,0
Ruler 16,2021-08-06T14:15:04-04:00,RG.M.SS2018.NR.071.psdc,Ruler Tool,Custom (191 pixel(s) = 1.0000 millimeter),millimeter,191,1,1.57199,0
Ruler 17,2021-08-06T14:15:08-04:00,RG.M.SS2018.NR.071.psdc,Ruler Tool,Custom (191 pixel(s) = 1.0000 millimeter),millimeter,191,1,2.846422,0
Ruler 18,2021-08-06T14:28:53-04:00,RG.M.SS2018.NR.070.psdc,Ruler Tool,Custom (156 pixel(s) = 1.0000 millimeter),millimeter,156,1,0.583333,180
Ruler 19,2021-08-06T14:28:57-04:00,RG.M.SS2018.NR.070.psdc,Ruler Tool,Custom (156 pixel(s) = 1.0000 millimeter),millimeter,156,1,0.501603,0
Ruler 20,2021-08-06T14:29:19-04:00,RG.M.SS2018.NR.070.psdc,Ruler Tool,Custom (156 pixel(s) = 1.0000 millimeter),millimeter,156,1,0.908253,180
Ruler 21,2021-08-06T14:29:26-04:00,RG.M.SS2018.NR.070.psdc,Ruler Tool,Custom (156 pixel(s) = 1.0000 millimeter),millimeter,156,1,1.993189,180
Ruler 22,2021-08-06T14:29:34-04:00,RG.M.SS2018.NR.070.psdc,Ruler Tool,Custom (156 pixel(s) = 1.0000 millimeter),millimeter,156,1,3.698317,180
Ruler 23,2021-08-06T14:33:58-04:00,RG.M.SS2018.NR.069.psdc,Ruler Tool,Custom (224 pixel(s) = 1.0000 millimeter),millimeter,224,1,0.703965,180
Ruler 24,2021-08-06T14:34:02-04:00,RG.M.SS2018.NR.069.psdc,Ruler Tool,Custom (224 pixel(s) = 1.0000 millimeter),millimeter,224,1,0.525247,0
Ruler 25,2021-08-06T14:34:06-04:00,RG.M.SS2018.NR.069.psdc,Ruler Tool,Custom (224 pixel(s) = 1.0000 millimeter),millimeter,224,1,1.229213,0
Ruler 26,2021-08-06T14:34:11-04:00,RG.M.SS2018.NR.069.psdc,Ruler Tool,Custom (224 pixel(s) = 1.0000 millimeter),millimeter,224,1,2.45438,0
Ruler 27,2021-08-06T14:38:22-04:00,RG.M.SS2018.NR.068.psdc,Ruler Tool,Custom (157 pixel(s) = 1.0000 millimeter),millimeter,157,1,0.582802,180
Ruler 28,2021-08-06T14:38:27-04:00,RG.M.SS2018.NR.068.psdc,Ruler Tool,Custom (157 pixel(s) = 1.0000 millimeter),millimeter,157,1,0.872611,0
Ruler 29,2021-08-06T14:38:32-04:00,RG.M.SS2018.NR.068.psdc,Ruler Tool,Custom (157 pixel(s) = 1.0000 millimeter),millimeter,157,1,2.961783,0
Ruler 30,2021-08-06T14:48:44-04:00,RG.M.SS2018.NR.067.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,0.669048,180
Ruler 31,2021-08-06T14:48:48-04:00,RG.M.SS2018.NR.067.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,0.650794,0
Ruler 32,2021-08-06T14:48:52-04:00,RG.M.SS2018.NR.067.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,0.873016,180
Ruler 33,2021-08-06T14:48:56-04:00,RG.M.SS2018.NR.067.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,0.67619,0
Ruler 34,2021-08-06T14:49-04:00,RG.M.SS2018.NR.067.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,2.869048,0
Ruler 35,2021-08-06T14:49:05-04:00,RG.M.SS2018.NR.067.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,5.660912,0
Ruler 36,2021-08-06T14:52:25-04:00,RG.M.SS2018.NR.066.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.437201,180
Ruler 37,2021-08-06T14:52:33-04:00,RG.M.SS2018.NR.066.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.652778,0
Ruler 38,2021-08-06T14:57:32-04:00,RG.M.SS2018.NR.066.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.757937,180
Ruler 39,2021-08-06T14:57:36-04:00,RG.M.SS2018.NR.066.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.859127,0
Ruler 40,2021-08-06T14:57:40-04:00,RG.M.SS2018.NR.066.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,2.707043,0
Ruler 41,2021-08-06T14:57:44-04:00,RG.M.SS2018.NR.066.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,4.896825,0
Ruler 42,2021-08-06T15:07:51-04:00,RG.M.SS2018.NR.065.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.568204,180
Ruler 43,2021-08-06T15:07:56-04:00,RG.M.SS2018.NR.065.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.5,0
Ruler 44,2021-08-06T15:08-04:00,RG.M.SS2018.NR.065.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.969991,180
Ruler 45,2021-08-06T15:08:04-04:00,RG.M.SS2018.NR.065.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.858052,0
Ruler 46,2021-08-06T15:08:08-04:00,RG.M.SS2018.NR.065.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,2.896247,0
Ruler 47,2021-08-06T15:09:36-04:00,RG.M.SS2018.NR.065.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,5.245122,0
Ruler 48,2021-08-06T15:14:08-04:00,RG.M.SS2018.NR.063.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,0.534,180
Ruler 49,2021-08-06T15:14:12-04:00,RG.M.SS2018.NR.063.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,0.556,0
Ruler 50,2021-08-06T15:14:16-04:00,RG.M.SS2018.NR.063.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,0.670917,180
Ruler 51,2021-08-06T15:14:19-04:00,RG.M.SS2018.NR.063.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,0.873333,0
Ruler 52,2021-08-06T15:14:25-04:00,RG.M.SS2018.NR.063.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,2.63425,0
Ruler 53,2021-08-06T15:14:30-04:00,RG.M.SS2018.NR.063.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,4.96025,0
Ruler 54,2021-08-06T15:16:57-04:00,RG.M.SS2018.NR.064.psdc,Ruler Tool,Custom (136 pixel(s) = 1.0000 millimeter),millimeter,136,1,0.436151,180
Ruler 55,2021-08-06T15:17:01-04:00,RG.M.SS2018.NR.064.psdc,Ruler Tool,Custom (136 pixel(s) = 1.0000 millimeter),millimeter,136,1,0.465686,0
Ruler 56,2021-08-06T15:17:05-04:00,RG.M.SS2018.NR.064.psdc,Ruler Tool,Custom (136 pixel(s) = 1.0000 millimeter),millimeter,136,1,0.718137,180
Ruler 57,2021-08-06T15:17:08-04:00,RG.M.SS2018.NR.064.psdc,Ruler Tool,Custom (136 pixel(s) = 1.0000 millimeter),millimeter,136,1,1.048407,0
Ruler 58,2021-08-06T15:17:13-04:00,RG.M.SS2018.NR.064.psdc,Ruler Tool,Custom (136 pixel(s) = 1.0000 millimeter),millimeter,136,1,2.668382,0
Ruler 59,2021-08-06T15:17:17-04:00,RG.M.SS2018.NR.064.psdc,Ruler Tool,Custom (136 pixel(s) = 1.0000 millimeter),millimeter,136,1,4.668505,0
Ruler 60,2021-08-06T15:19:40-04:00,RG.M.SS2018.NR.062.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.752294,180
Ruler 61,2021-08-06T15:19:44-04:00,RG.M.SS2018.NR.062.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.761468,0
Ruler 62,2021-08-06T15:19:48-04:00,RG.M.SS2018.NR.062.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.701835,180
Ruler 63,2021-08-06T15:19:52-04:00,RG.M.SS2018.NR.062.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.637615,0
Ruler 64,2021-08-06T15:19:56-04:00,RG.M.SS2018.NR.062.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,2.853211,0
Ruler 65,2021-08-06T15:20-04:00,RG.M.SS2018.NR.062.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,5.040137,0
Ruler 1,2021-08-13T16:47:36-04:00,RG.M.SS2018.NR.061.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.646707,0
Ruler 2,2021-08-13T16:47:39-04:00,RG.M.SS2018.NR.061.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.52914,180
Ruler 3,2021-08-13T16:47:43-04:00,RG.M.SS2018.NR.061.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.531878,0
Ruler 4,2021-08-13T16:47:46-04:00,RG.M.SS2018.NR.061.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.399616,180
Ruler 5,2021-08-13T16:47:49-04:00,RG.M.SS2018.NR.061.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.375935,0
Ruler 6,2021-08-13T16:47:52-04:00,RG.M.SS2018.NR.061.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.417604,180
Ruler 7,2021-08-13T16:47:56-04:00,RG.M.SS2018.NR.061.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,2.90088,180
Ruler 8,2021-08-13T16:47:59-04:00,RG.M.SS2018.NR.061.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,5.641492,180
Ruler 9,2021-08-13T16:50:25-04:00,RG.M.SS2018.NR.060.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,0.549419,180
Ruler 10,2021-08-13T16:50:28-04:00,RG.M.SS2018.NR.060.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,0.457591,0
Ruler 11,2021-08-13T16:50:32-04:00,RG.M.SS2018.NR.060.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,0.334044,180
Ruler 12,2021-08-13T16:50:42-04:00,RG.M.SS2018.NR.060.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,0.359148,0
Ruler 13,2021-08-13T16:50:45-04:00,RG.M.SS2018.NR.060.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,0.328787,180
Ruler 14,2021-08-13T16:50:54-04:00,RG.M.SS2018.NR.060.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,2.028988,180
Ruler 15,2021-08-13T16:50:58-04:00,RG.M.SS2018.NR.060.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,3.901849,180
Ruler 16,2021-08-13T16:53:11-04:00,RG.M.SS2018.NR.059.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,0.457215,180
Ruler 17,2021-08-13T16:53:14-04:00,RG.M.SS2018.NR.059.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,0.464249,0
Ruler 18,2021-08-13T16:53:17-04:00,RG.M.SS2018.NR.059.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,0.671754,180
Ruler 19,2021-08-13T16:53:23-04:00,RG.M.SS2018.NR.059.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,0.800984,0
Ruler 20,2021-08-13T16:53:35-04:00,RG.M.SS2018.NR.059.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,2.394202,0
Ruler 21,2021-08-13T16:53:39-04:00,RG.M.SS2018.NR.059.psdc,Ruler Tool,Custom (137 pixel(s) = 1.0000 millimeter),millimeter,137,1,4.664385,0
Ruler 22,2021-08-13T16:59:45-04:00,RG.M.SS2018.NR.058.psdc,Ruler Tool,Custom (115 pixel(s) = 1.0000 millimeter),millimeter,115,1,0.602777,180
Ruler 23,2021-08-13T16:59:48-04:00,RG.M.SS2018.NR.058.psdc,Ruler Tool,Custom (115 pixel(s) = 1.0000 millimeter),millimeter,115,1,0.546045,0
Ruler 24,2021-08-13T16:59:51-04:00,RG.M.SS2018.NR.058.psdc,Ruler Tool,Custom (115 pixel(s) = 1.0000 millimeter),millimeter,115,1,0.726879,180
Ruler 25,2021-08-13T16:59:54-04:00,RG.M.SS2018.NR.058.psdc,Ruler Tool,Custom (115 pixel(s) = 1.0000 millimeter),millimeter,115,1,0.739068,0
Ruler 26,2021-08-13T16:59:58-04:00,RG.M.SS2018.NR.058.psdc,Ruler Tool,Custom (115 pixel(s) = 1.0000 millimeter),millimeter,115,1,0.303336,180
Ruler 27,2021-08-13T17:00:03-04:00,RG.M.SS2018.NR.058.psdc,Ruler Tool,Custom (115 pixel(s) = 1.0000 millimeter),millimeter,115,1,2.918105,180
Ruler 28,2021-08-13T17:00:07-04:00,RG.M.SS2018.NR.058.psdc,Ruler Tool,Custom (115 pixel(s) = 1.0000 millimeter),millimeter,115,1,5.545074,180
Ruler 29,2021-08-13T17:02:16-04:00,RG.M.SS2018.NR.057.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,0.467656,180
Ruler 30,2021-08-13T17:02:20-04:00,RG.M.SS2018.NR.057.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,0.492372,0
Ruler 31,2021-08-13T17:06:32-04:00,RG.M.SS2018.NR.057.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,0.572575,180
Ruler 32,2021-08-13T17:06:34-04:00,RG.M.SS2018.NR.057.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,0.925322,0
Ruler 33,2021-08-13T17:06:38-04:00,RG.M.SS2018.NR.057.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,0.493714,180
Ruler 34,2021-08-13T17:06:42-04:00,RG.M.SS2018.NR.057.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,2.951638,180
Ruler 35,2021-08-13T17:06:47-04:00,RG.M.SS2018.NR.057.psdc,Ruler Tool,Custom (100 pixel(s) = 1.0000 millimeter),millimeter,100,1,5.797626,180
Ruler 1,2021-08-17T16:25:27-04:00,RG.M.SS2018.NR.055.psdc,Ruler Tool,Custom (134 pixel(s) = 1.0000 millimeter),millimeter,134,1,0.606328,180
Ruler 2,2021-08-17T16:25:30-04:00,RG.M.SS2018.NR.055.psdc,Ruler Tool,Custom (134 pixel(s) = 1.0000 millimeter),millimeter,134,1,0.522388,0
Ruler 3,2021-08-17T16:25:34-04:00,RG.M.SS2018.NR.055.psdc,Ruler Tool,Custom (134 pixel(s) = 1.0000 millimeter),millimeter,134,1,0.820896,180
Ruler 4,2021-08-17T16:25:38-04:00,RG.M.SS2018.NR.055.psdc,Ruler Tool,Custom (134 pixel(s) = 1.0000 millimeter),millimeter,134,1,0.550374,0
Ruler 5,2021-08-17T16:25:41-04:00,RG.M.SS2018.NR.055.psdc,Ruler Tool,Custom (134 pixel(s) = 1.0000 millimeter),millimeter,134,1,2.499986,0
Ruler 6,2021-08-17T16:25:47-04:00,RG.M.SS2018.NR.055.psdc,Ruler Tool,Custom (134 pixel(s) = 1.0000 millimeter),millimeter,134,1,4.889925,0
Ruler 7,2021-08-17T16:41:22-04:00,RG.M.SS2018.NR.054.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,0.654339,180
Ruler 8,2021-08-17T16:41:28-04:00,RG.M.SS2018.NR.054.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,0.568519,0
Ruler 9,2021-08-17T16:41:32-04:00,RG.M.SS2018.NR.054.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,0.738889,180
Ruler 10,2021-08-17T16:41:36-04:00,RG.M.SS2018.NR.054.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,0.364583,0
Ruler 11,2021-08-17T16:41:43-04:00,RG.M.SS2018.NR.054.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,0.31821,180
Ruler 12,2021-08-17T16:41:47-04:00,RG.M.SS2018.NR.054.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,2.64454,180
Ruler 13,2021-08-17T16:41:51-04:00,RG.M.SS2018.NR.054.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,4.947531,180
Ruler 14,2021-08-17T16:47:16-04:00,RG.M.SS2018.NR.053.psdc,Ruler Tool,Custom (136 pixel(s) = 1.0000 millimeter),millimeter,136,1,0.487132,180
Ruler 15,2021-08-17T16:47:20-04:00,RG.M.SS2018.NR.053.psdc,Ruler Tool,Custom (136 pixel(s) = 1.0000 millimeter),millimeter,136,1,0.583333,0
Ruler 16,2021-08-17T16:47:25-04:00,RG.M.SS2018.NR.053.psdc,Ruler Tool,Custom (136 pixel(s) = 1.0000 millimeter),millimeter,136,1,0.573529,180
Ruler 17,2021-08-17T16:47:28-04:00,RG.M.SS2018.NR.053.psdc,Ruler Tool,Custom (136 pixel(s) = 1.0000 millimeter),millimeter,136,1,0.688725,0
