Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Length	Angle
Ruler 221	2021-02-23T16:56:28-05:00	RG.M.SS2018.NC.078.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	0.506295	0
Ruler 222	2021-02-23T16:56:33-05:00	RG.M.SS2018.NC.078.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	0.636648	180
Ruler 223	2021-02-23T16:56:36-05:00	RG.M.SS2018.NC.078.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	0.541322	0
Ruler 224	2021-02-23T16:56:39-05:00	RG.M.SS2018.NC.078.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	2.761386	0
Ruler 225	2021-02-23T16:56:42-05:00	RG.M.SS2018.NC.078.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	5.087999	0
Ruler 226	2021-02-23T16:58:09-05:00	RG.M.SS2018.NC.079.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.661814	180
Ruler 227	2021-02-23T16:58:18-05:00	RG.M.SS2018.NC.079.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.569449	180
Ruler 228	2021-02-23T16:58:21-05:00	RG.M.SS2018.NC.079.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.595094	0
Ruler 229	2021-02-23T16:58:24-05:00	RG.M.SS2018.NC.079.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.254034	180
Ruler 230	2021-02-23T16:58:28-05:00	RG.M.SS2018.NC.079.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	2.599779	180
Ruler 231	2021-02-23T16:58:34-05:00	RG.M.SS2018.NC.079.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	5.005411	180
Ruler 232	2021-02-23T17:00:30-05:00	RG.M.SS2018.NC.080.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	0.544107	180
Ruler 233	2021-02-23T17:00:35-05:00	RG.M.SS2018.NC.080.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	0.506007	0
Ruler 234	2021-02-23T17:00:39-05:00	RG.M.SS2018.NC.080.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	0.787122	180
Ruler 235	2021-02-23T17:00:43-05:00	RG.M.SS2018.NC.080.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	0.714827	0
Ruler 236	2021-02-23T17:00:48-05:00	RG.M.SS2018.NC.080.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	2.552062	0
Ruler 237	2021-02-23T17:00:53-05:00	RG.M.SS2018.NC.080.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	4.898909	0
Ruler 238	2021-02-23T17:02:14-05:00	RG.M.SS2018.NC.081.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	0.426799	180
Ruler 239	2021-02-23T17:02:18-05:00	RG.M.SS2018.NC.081.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	0.529638	0
Ruler 240	2021-02-23T17:02:20-05:00	RG.M.SS2018.NC.081.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	0.800891	180
Ruler 241	2021-02-23T17:02:24-05:00	RG.M.SS2018.NC.081.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	1.040084	0
Ruler 242	2021-02-23T17:02:40-05:00	RG.M.SS2018.NC.081.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	2.797412	0
Ruler 243	2021-02-23T17:02:44-05:00	RG.M.SS2018.NC.081.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	4.974437	0
Ruler 32	2022-01-08T13:30:09-05:00	RG.M.SS2018.NC.082.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	0.449038	180
Ruler 33	2022-01-08T13:30:12-05:00	RG.M.SS2018.NC.082.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	0.525481	0
Ruler 34	2022-01-08T13:30:17-05:00	RG.M.SS2018.NC.082.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	0.674038	180
Ruler 35	2022-01-08T13:30:20-05:00	RG.M.SS2018.NC.082.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	0.495192	0
Ruler 36	2022-01-08T13:30:24-05:00	RG.M.SS2018.NC.082.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	2.14375	0
Ruler 37	2022-01-08T13:30:28-05:00	RG.M.SS2018.NC.082.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	4.383413	0
Ruler 38	2022-01-08T13:31:07-05:00	RG.M.SS2018.NC.083.psdc	Ruler Tool	Custom (137 pixel(s) = 1.0000 millimeter)	millimeter	137	1	0.774635	180
Ruler 39	2022-01-08T13:31:12-05:00	RG.M.SS2018.NC.083.psdc	Ruler Tool	Custom (137 pixel(s) = 1.0000 millimeter)	millimeter	137	1	0.789234	0
Ruler 40	2022-01-08T13:31:15-05:00	RG.M.SS2018.NC.083.psdc	Ruler Tool	Custom (137 pixel(s) = 1.0000 millimeter)	millimeter	137	1	0.902372	180
Ruler 41	2022-01-08T13:31:21-05:00	RG.M.SS2018.NC.083.psdc	Ruler Tool	Custom (137 pixel(s) = 1.0000 millimeter)	millimeter	137	1	2.466241	180
Ruler 42	2022-01-08T13:31:25-05:00	RG.M.SS2018.NC.083.psdc	Ruler Tool	Custom (137 pixel(s) = 1.0000 millimeter)	millimeter	137	1	4.876141	180
Ruler 43	2022-01-08T13:31:44-05:00	RG.M.SS2018.NC.084.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.549831	180
Ruler 44	2022-01-08T13:31:47-05:00	RG.M.SS2018.NC.084.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.586149	0
Ruler 45	2022-01-08T13:31:51-05:00	RG.M.SS2018.NC.084.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.713682	180
Ruler 46	2022-01-08T13:31:55-05:00	RG.M.SS2018.NC.084.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.666104	0
Ruler 47	2022-01-08T13:32-05:00	RG.M.SS2018.NC.084.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	2.515766	0
Ruler 48	2022-01-08T13:32:05-05:00	RG.M.SS2018.NC.084.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	4.921734	0
Ruler 49	2022-01-08T13:32:30-05:00	RG.M.SS2018.NC.085.psdc	Ruler Tool	Custom (101 pixel(s) = 1.0000 millimeter)	millimeter	101	1	0.635829	180
Ruler 50	2022-01-08T13:32:35-05:00	RG.M.SS2018.NC.085.psdc	Ruler Tool	Custom (101 pixel(s) = 1.0000 millimeter)	millimeter	101	1	0.481745	0
Ruler 51	2022-01-08T13:32:38-05:00	RG.M.SS2018.NC.085.psdc	Ruler Tool	Custom (101 pixel(s) = 1.0000 millimeter)	millimeter	101	1	0.975248	180
Ruler 52	2022-01-08T13:32:50-05:00	RG.M.SS2018.NC.085.psdc	Ruler Tool	Custom (101 pixel(s) = 1.0000 millimeter)	millimeter	101	1	0.892327	0
Ruler 53	2022-01-08T13:32:54-05:00	RG.M.SS2018.NC.085.psdc	Ruler Tool	Custom (101 pixel(s) = 1.0000 millimeter)	millimeter	101	1	2.985149	0
Ruler 54	2022-01-08T13:32:58-05:00	RG.M.SS2018.NC.085.psdc	Ruler Tool	Custom (101 pixel(s) = 1.0000 millimeter)	millimeter	101	1	5.272896	0
